id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
20307,chr1,79587288,79587587,79587412,79587431,4.66e-05,+,1,117,Distal,79587421,79353428.0,80587421.0,10,0,117,20,4,771,3.45,1.21,1.18,6.72,3.6049999999999994e-11,4.908596805775316e-09,0.04,0.9654,0.9999551956664162,1.6,0.1237,0.6507367691896229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
20322,chr1,79681458,79681718,79681587,79681606,2.6e-05,-,1,73,Distal,79681596,79353428.0,80681596.0,12,0,73,20,4,771,5.11,1.01,0.84,13.93,1.3939999999999996e-39,7.497422078124999e-36,0.28,0.7801,0.9999551956664162,2.41,0.02484,0.2842043603124481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
21778,chr1,88216443,88216731,N,N,N,N,N,52,Distal,88216587,88061650.0,88608330.0,17,0,52,20,4,771,5.03,1.07,0.91,13.81,5.6059999999999994e-39,2.776498542446043e-35,0.24,0.8106,0.9999551956664162,3.49,0.002053,0.050374050575613935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
23627,chr1,95889486,95889740,95889594,95889613,2.89e-05,-,1,15,Distal,95889603,95234130.0,96236347.0,10,0,15,20,4,771,3.78,0.63,0.53,14.9,2.1409999999999996e-44,2.2519972893939393e-40,0.22,0.8254,0.9999551956664162,2.64,0.015119999999999996,0.2054768541987445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
25155,chr1,106326340,106326744,106326599,106326618,6.47e-06,+,1,90,Distal,106326608,105793732.0,107277160.0,14,0,90,20,4,771,3.45,1.32,0.84,9.22,2.734e-19,1.2213918792991563e-16,0.79,0.4277,0.9999551956664162,2.22,0.03718,0.3643010278963849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
29777,chr1,118023236,118023526,N,N,N,N,N,122,Exon,118023381,117895700.0,118123381.0,11,0,122,20,4,771,3.91,0.59,1.4,8.26,6.209e-16,1.7847414033402919e-13,-1.22,0.2227,0.9999551956664162,3.91,0.0007553,0.02470520376775788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,WDR3,,0.0,0.0,0.0,0.0,,
36361,chr1,164535239,164535548,164535390,164535409,7.23e-05,-,1,87,Distal,164535399,163535399.0,164635399.0,12,0,87,20,4,771,3.91,1.32,1.12,10.06,1.7459999999999995e-22,1.1749726627565982e-19,0.33,0.7391,0.9999551956664162,3.49,0.002062,0.05052285290244511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,PBX1,
36379,chr1,164605758,164606002,164605851,164605870,4.33e-05,-,1,17,Intron,164605860,163605860.0,164705860.0,10,0,17,20,4,771,6.26,1.51,0.63,15.62,4.392999999999999e-48,7.95860157105263e-44,1.26,0.2093,0.9999551956664162,1.82,0.08267000000000001,0.555671448531063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,PBX1,
36808,chr1,166300780,166301105,N,N,N,N,N,150,Distal,166300942,165928271.0,166479237.0,12,0,150,20,4,771,3.6,0.05,1.25,7.01,5.086e-12,7.983013894208848e-10,-1.63,0.1041,0.9999551956664162,4.84,7.833e-05,0.005520540906019656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,FAM78B,
36925,chr1,166813824,166814222,166814064,166814083,1.6e-06,-,2,141,Distal,166814073,166479218.0,166914073.0,13,0,141,20,4,771,3.53,1.35,1.24,8.31,4.104e-16,1.2063674705380018e-13,0.18,0.8569,0.9999551956664162,3.01,0.006468000000000001,0.1148802572755418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
38166,chr1,170928027,170928339,170928152,170928171,6.09e-06,-,1,137,Distal,170928161,170689702.0,171028161.0,11,0,137,20,4,771,7.56,2.68,2.64,9.3,1.398e-19,6.459219744966443e-17,0.03,0.9736,0.9999551956664162,5.05,4.678e-05,0.003938450363213893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
39816,chr1,176314039,176314536,176314363,176314382,3.57e-05,+,1,50,Distal,176314372,176073726.0,176414372.0,13,0,50,20,4,771,3.74,0.54,0.52,13.96,1.03e-39,5.583321811023622e-36,0.03,0.9748,0.9999551956664162,2.13,0.04496,0.4069816420343975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
40086,chr1,177429298,177429547,177429420,177429439,5.83e-06,+,1,122,Distal,177429429,177256361.0,177780308.0,13,0,122,20,4,771,5.84,1.32,1.96,7.95,6.486e-15,1.6015604354375895e-12,-0.6,0.5486,0.9999551956664162,2.94,0.007503,0.12744658854153815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
40096,chr1,177451265,177451604,N,N,N,N,N,96,Distal,177451434,177256361.0,177780308.0,13,0,96,20,4,771,5.41,0.81,1.07,11.82,8.707e-30,1.4727644479115475e-26,-0.34,0.7351,0.9999551956664162,2.17,0.041280000000000004,0.3877520687679084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
50515,chr1,213111536,213111995,N,N,N,N,N,32,Intron,213111765,212782618.0,213244785.0,17,0,32,20,4,771,4.14,0.86,0.57,16.26,1.8649999999999997e-51,4.755259574074074e-47,0.64,0.524,0.9999551956664162,2.69,0.013519999999999999,0.1910379524229798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,FLVCR1,,0.0,0.0,0.0,0.0,,
51741,chr1,217349368,217349682,217349472,217349491,4.97e-05,-,1,35,Distal,217349481,217249481.0,218299595.0,11,0,35,20,4,771,4.67,0.34,0.77,15.06,3.3189999999999995e-45,3.9394756051724125e-41,-0.83,0.4064,0.9999551956664162,2.76,0.01143,0.17031543624596868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,RRP15,,0.0,0.0,0.0,0.0,,
53054,chr1,221431374,221431613,221431480,221431499,1.98e-05,-,1,129,Distal,221431489,221263940.0,221531489.0,12,0,129,20,4,771,7.6,1.61,3.02,5.55,4e-08,3.0784974846282837e-06,-0.77,0.4406,0.9999551956664162,2.77,0.01121,0.16819128868450875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
56195,chr1,231642662,231642921,N,N,N,N,N,84,Intron,231642791,231542791.0,231742791.0,10,0,84,20,4,771,4.78,0.82,1.18,9.2,3.177e-19,1.4024534371794872e-16,-0.45,0.6518,0.9999551956664162,1.7,0.1027,0.6087675828102532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,DISC1,
58109,chr1,237913403,237913727,237913566,237913585,2.37e-05,-,1,130,Intron,237913575,237562406.0,238252517.0,12,0,130,20,4,771,3.77,0.66,1.29,7.24,1.0509999999999999e-12,1.834995888917068e-10,-0.84,0.4037,0.9999551956664162,3.07,0.00566,0.104559333977352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
60939,chr2,903269,903547,N,N,N,N,N,106,Intron,903408,714460.0,1546198.0,10,0,106,20,4,771,5.98,1.08,1.59,7.93,7.383e-15,1.8107129700748127e-12,-0.44,0.6631,0.9999551956664162,1.75,0.09464,0.5891340213941461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
62443,chr2,5932575,5932870,5932701,5932720,5.52e-06,+,1,106,Promoter,5932710,5366057.0,6826620.0,14,0,106,20,4,771,5.94,1.06,1.34,7.08,3.194e-12,5.168881584391161e-10,-0.2,0.8406,0.9999551956664162,2.29,0.03216,0.33353736332273765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
64829,chr2,13226436,13226710,13226571,13226590,2.32e-05,+,1,16,Distal,13226580,13007089.0,14226580.0,11,0,16,20,4,771,3.69,1.29,0.46,15.48,2.313e-47,3.7912768499999994e-43,1.98,0.04861,0.9999551956664162,1.76,0.0917,0.5818281794637838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
69866,chr2,31822617,31823009,31822740,31822759,9.07e-07,+,4,141,Distal,31822749,31524052.0,32063588.0,10,0,141,20,4,771,3.33,0.57,1.3,5.32,1.342e-07,9.250743146089917e-06,-0.9,0.3677,0.9999551956664162,1.65,0.1141,0.6325373153919247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,SRD5A2,
70534,chr2,34353588,34354003,34353876,34353895,3.74e-05,-,1,71,Distal,34353885,34096761.0,35353885.0,11,0,71,20,4,771,2.39,1.08,0.8,8.4,2.0780000000000002e-16,6.358024275555556e-14,0.67,0.5034,0.9999551956664162,2.35,0.02829,0.30841287784252863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
72213,chr2,40955690,40955987,40955820,40955839,1.12e-05,+,1,140,Distal,40955829,40760247.0,41414624.0,12,0,140,20,4,771,3.54,1.28,1.39,5.49,5.546e-08,4.14642401607298e-06,-0.13,0.893,0.9999551956664162,1.61,0.1207,0.6451549760862139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
81557,chr2,75493179,75493637,N,N,N,N,N,75,Exon,75493408,75393408.0,75609280.0,11,0,75,20,4,771,2.93,0.15,0.71,6.89,1.132e-11,1.6755571447000647e-09,-0.81,0.4191,0.9999551956664162,2.72,0.01251,0.181276111684102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
81711,chr2,76281519,76281816,76281654,76281673,5.43e-07,+,1,141,Distal,76281663,76181663.0,76599974.0,10,0,141,20,4,771,3.24,0.6,1.52,3.6,0.0003393,0.008609485816962147,-0.87,0.3847,0.9999551956664162,2.73,0.01213,0.1773902022304833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
82080,chr2,79223622,79223852,79223728,79223747,1.01e-05,+,1,96,Distal,79223737,79123737.0,79935949.0,11,0,96,20,4,771,10.52,0.86,2.31,10.12,9.924e-23,6.928975046653142e-20,-0.87,0.3865,0.9999551956664162,2.12,0.045689999999999995,0.4107005237181244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
82647,chr2,83782068,83782485,83782331,83782350,5.52e-06,+,1,142,Distal,83782340,82782340.0,84023027.0,12,0,142,20,4,771,2.86,1.02,1.11,6.8,2.01e-11,2.857200681395829e-09,-0.16,0.8768,0.9999551956664162,2.24,0.03576,0.35593466406419433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
86948,chr2,103459354,103459654,103459501,103459520,2.41e-06,-,2,141,Distal,103459510,102806434.0,103959388.0,13,0,141,20,4,771,6.83,0.68,1.61,8.93,2.87e-18,1.134859982768524e-15,-0.78,0.4359,0.9999551956664162,1.8,0.08531,0.5637238485534929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
89690,chr2,113964037,113964292,113964114,113964133,3.47e-05,+,2,97,Distal,113964123,113604136.0,114064123.0,12,0,97,20,4,771,5.29,1.42,2.08,8.28,5.11e-16,1.4843342573839664e-13,-0.79,0.4303,0.9999551956664162,3.04,0.0060149999999999995,0.10929030681728204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
89855,chr2,115083274,115083560,115083409,115083428,1.57e-07,-,1,148,Intron,115083418,114551503.0,116083418.0,13,0,148,20,4,771,4.09,0.38,1.56,6.07,1.979e-09,1.957191482545611e-07,-1.27,0.2028,0.9999551956664162,4.3,0.0002874,0.01276315924396852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
89876,chr2,115194574,115194953,115194809,115194828,5.24e-06,-,1,141,Intron,115194818,114551503.0,116194818.0,18,0,141,20,4,771,3.82,0.49,1.11,9.75,2.88e-21,1.6549879131886474e-18,-1.02,0.3085,0.9999551956664162,3.39,0.00266,0.060718894525680564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
95482,chr2,140349689,140350083,140349893,140349912,9.13e-06,-,1,127,Intron,140349902,139349902.0,140863942.0,10,0,127,20,4,771,2.84,0.98,1.11,6.51,1.361e-10,1.6698482783817502e-08,-0.22,0.8271,0.9999551956664162,1.98,0.06091,0.4800756813784418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
95543,chr2,140899575,140899934,N,N,N,N,N,47,Intron,140899754,140799754.0,141899754.0,13,0,47,20,4,771,2.92,0.2,0.57,12.05,8.2e-31,1.546607616438356e-27,-0.9,0.3678,0.9999551956664162,3.14,0.004764,0.0922942382439848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,"KYNU,LRP1B",
97063,chr2,149329612,149330361,149329852,149329871,1.09e-05,+,3,154,Promoter,149329861,149229861.0,149561489.0,13,0,154,20,4,771,2.55,2.43,1.49,3.79,0.00016230000000000001,0.0046685341035390465,1.53,0.1259,0.9999551956664162,0.14,0.8895,0.9714287455898776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
98864,chr2,157989225,157989551,157989361,157989380,3.03e-06,-,1,154,Distal,157989370,157777630.0,158089370.0,10,0,154,20,4,771,2.68,1.82,1.36,4.77,2.157e-06,0.00011180945358030268,0.77,0.4439,0.9999551956664162,0.82,0.4196,0.8308304956828365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,ACVR1,
101727,chr2,170395046,170395371,170395193,170395212,5.19e-05,-,1,148,Intron,170395202,170295202.0,170812942.0,13,0,148,20,4,771,7.25,1.6,2.03,10.35,1.241e-23,9.686398968253967e-21,-0.41,0.6823,0.9999551956664162,2.21,0.03796,0.3691485597242625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,SP5,
107025,chr2,193777056,193777317,193777177,193777196,2.83e-06,-,1,129,Distal,193777186,192777186.0,194777186.0,14,0,129,20,4,771,6.69,0.55,1.53,10.72,4.193e-25,3.932674110354223e-22,-0.96,0.335,0.9999551956664162,2.8,0.01043,0.16028918809715156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
107681,chr2,197134271,197134559,197134402,197134421,2.32e-05,+,1,141,Intron,197134411,197034411.0,197234411.0,15,0,141,20,4,771,9.75,1.46,1.94,12.21,1.628e-31,3.25803026744186e-28,-0.37,0.7122,0.9999551956664162,2.32,0.029889999999999996,0.3189908507603826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
110614,chr2,208489705,208490019,N,N,N,N,N,71,Intron,208489862,208255340.0,209208350.0,14,0,71,20,4,771,5.19,0.88,0.82,13.69,2.104e-38,9.284965487179485e-35,0.08,0.9331,0.9999551956664162,2.62,0.015719999999999998,0.21079693566294627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
114043,chr2,223258719,223258961,223258826,223258845,1.7e-05,-,2,22,Distal,223258835,223101914.0,223675201.0,10,0,22,20,4,771,5.79,1.25,0.62,14.34,1.3379999999999995e-41,9.496061876288658e-38,0.93,0.3511,0.9999551956664162,1.58,0.1274,0.6574553200101948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
