id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
134330,chr3,55722106,55722439,N,N,N,N,N,567,Intron,55722272,55485255.0,56251552.0,4,5,567,23,9,771,2.16,9.86,8.15,-5.01,6.692e-07,7.434188910763272e-05,0.9,0.3706,0.7477112435781336,-5.54,5.05e-06,0.00029273883883462444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,WNT5A,,,0,,0
138509,chr3,69792144,69792495,N,N,N,N,N,554,Intron,69792319,69691252.0,69948480.0,4,7,554,23,9,771,1.62,11.59,7.62,-4.38,1.328e-05,0.0008929807696815785,1.8,0.07148,0.3301791160584284,-8.24,3.39e-09,9.655665328920151e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
142715,chr3,96813137,96813799,96813581,96813600,5.43e-06,+,2,632,Promoter,96813590,96713590.0,97658880.0,4,5,632,23,9,771,1.78,4.31,8.01,-5.57,3.464e-08,5.939521932752179e-06,-2.08,0.03759,0.21776084981950067,-1.97,0.05819,0.2269207612611592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,EPHA6,,64.03571428571429,14,,0
193716,chr4,139734750,139735274,139734967,139734986,7.83e-06,+,1,593,Intron,139734976,139634976.0,140012818.0,4,7,593,23,9,771,2.17,12.48,9.12,-4.83,1.626e-06,0.00015516849930690324,1.47,0.1427,0.4908284243238787,-5.59,4.441e-06,0.00026617736278948285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,92.0,8,92.0,1
207964,chr5,15995468,15995851,15995637,15995656,5.08e-05,-,3,542,Distal,15995646,15824472.0,16160927.0,4,4,542,23,9,771,2.3,3.72,6.66,-3.9,0.000103,0.00479077001553949,-1.65,0.0993,0.4023673149025586,-1.45,0.1588,0.4014576011516118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
214201,chr5,45696247,45696620,45696407,45696426,9.34e-08,-,1,603,Promoter,45696416,45038569.0,46696416.0,2,7,603,23,9,771,2.04,9.77,10.52,-5.0,7.204e-07,7.904591147410358e-05,-0.28,0.7821,0.9441432029164928,-4.74,4.806e-05,0.0015958854784873626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
233777,chr5,141326010,141326320,141326165,141326184,5.49e-05,+,1,598,Distal,141326174,141226174.0,141512517.0,4,6,598,23,9,771,3.26,7.54,11.0,-5.59,3.222e-08,5.587199591939547e-06,-1.58,0.1147,0.4366373390178221,-1.92,0.06461,0.24139737590769464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.0,2.0,0.0,0.0,"PCDHGA4,PCDHGA6,PCDHGA7,PCDHGA8,PCDHGB1,PCDHGB4,PCDHGB5,PCDHGB6,PCDHGB8P",,,0,,0
243086,chr5,178590627,178591003,178590630,178590649,3.27e-05,+,2,649,Promoter,178590639,178490639.0,178839561.0,4,8,649,23,9,771,2.43,12.51,12.47,-5.85,7.413999999999999e-09,1.5509002145244601e-06,0.02,0.9865,0.9970260431865888,-4.9,3.086e-05,0.00114620549986512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,70.5,10,,0
244523,chr6,1555041,1555389,1555213,1555232,2.78e-08,-,1,610,Distal,1555222,1436852.0,1655222.0,4,6,610,23,9,771,3.11,10.18,12.85,-5.37,1.057e-07,1.5371133354457118e-05,-0.92,0.3563,0.7367023354647654,-3.34,0.0022559999999999998,0.026161809551082285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,17.4,5,23.5,1
252342,chr6,28399354,28399956,N,N,N,N,N,582,Promoter,28399655,28299655.0,29399655.0,1,5,582,23,9,771,0.47,7.01,5.99,-6.4,2.6039999999999995e-10,7.93919006200177e-08,0.74,0.461,0.8081778106561615,-12.02,5.328e-13,5.354671112408759e-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,87.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,MDC1,,4.0,3.0,0.0,0.0,"AIF1,HSPA1A,OR14J1,ZSCAN23",,,0,,0
266477,chr6,99588537,99589139,N,N,N,N,N,636,Distal,99588838,99467696.0,99746486.0,4,4,636,23,9,771,1.41,4.33,8.45,-6.38,3.036e-10,9.11103070619006e-08,-2.35,0.01924,0.1363885492457396,-2.58,0.01485,0.09553740082424514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,93.33333333333331,9,,0
281074,chr6,160767304,160767756,160767562,160767581,2.33e-07,-,2,646,Distal,160767571,160667571.0,160867571.0,2,7,646,23,9,771,1.92,9.36,11.82,-6.47,1.726e-10,5.495968797409806e-08,-1.01,0.3125,0.7000190758347813,-3.99,0.0003956,0.007474749894332373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
294294,chr7,37448716,37449465,37448913,37448932,1.08e-06,-,2,586,Promoter,37448922,37284893.0,37548922.0,1,7,586,23,9,771,0.45,7.46,4.94,-5.72,1.508e-08,2.881351462669997e-06,2.0,0.04577,0.2484399887249761,-10.28,2.38e-11,1.4990494236047574e-08,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ELMO1,ELMO1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ELMO1,ELMO1,66.0,14,,0
339551,chr8,67028456,67028969,67028812,67028831,3.93e-05,-,1,549,Promoter,67028821,66428938.0,67128821.0,2,6,549,23,9,771,0.8,6.69,3.41,-6.1,1.637e-09,4.109986407731583e-07,4.75,2.472e-06,7.249090509456465e-05,-7.18,5.492000000000001e-08,8.953000397821455e-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ADHFE1,,,0,,0
354439,chr8,118108791,118109113,N,N,N,N,N,594,Intron,118108952,117862228.0,118208952.0,2,7,594,23,9,771,2.37,16.83,9.36,-5.43,7.476e-08,1.1470236692667707e-05,3.63,0.0002968,0.004855649410646389,-14.45,4.699e-15,6.561719819472616e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
357689,chr8,126556216,126556914,126556494,126556513,2e-05,+,5,567,Promoter,126556503,126456503.0,126656503.0,4,4,567,23,9,771,2.69,7.66,7.72,-3.13,0.001816,0.04607625636678584,-0.02,0.981,0.9958826394510876,-2.54,0.01668,0.10310394548050246,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,90.69230769230768,13,78.5,1
396454,chr10,7408358,7408934,7408667,7408686,2.35e-05,-,1,635,Intron,7408676,7308676.0,7525608.0,2,7,635,23,9,771,0.38,6.42,8.31,-6.75,2.971e-11,1.1381872893711745e-08,-1.01,0.3139,0.7012430494801469,-9.46,1.654e-10,7.912867032661573e-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,SFMBT2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,SFMBT2,,,0,,0
407894,chr10,55631219,55631544,55631452,55631471,1.51e-05,+,2,540,Distal,55631461,55264102.0,56631461.0,2,5,540,23,9,771,1.73,5.6,10.86,-4.59,5.176e-06,0.00040756130664531626,-1.66,0.09751,0.3980970193448145,-2.13,0.04178,0.18539149582648487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,45.83333333333334,12,,0
426991,chr10,133124714,133125180,133124917,133124936,1.48e-06,-,1,586,Intron,133124926,132940475.0,133318856.0,4,7,586,23,9,771,1.95,5.26,7.0,-4.18,3.177e-05,0.0018419563188479032,-0.91,0.3638,0.7424626477807686,-2.01,0.053020000000000005,0.2146091262295757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
438370,chr11,57483061,57483395,57483205,57483224,3.51e-06,-,1,564,Distal,57483214,57383214.0,57583214.0,4,5,564,23,9,771,3.36,11.74,13.8,-5.09,4.486e-07,5.262042075310956e-05,-0.63,0.5271,0.8451358891290375,-3.27,0.0026920000000000004,0.02963494416016375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,71.83333333333333,33,49.25,4
460618,chr12,12349727,12350749,12349936,12349955,9.65e-05,-,2,576,Promoter,12349945,12249945.0,12449945.0,4,5,576,23,9,771,3.03,9.56,3.57,-0.98,0.3251,0.7764272755972164,7.11,2.6230000000000004e-12,2.3958461815045767e-10,-4.08,0.0003069,0.006220853873332744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,MANSC1,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,MANSC1,,61.0,3,,0
475701,chr12,76084222,76085432,76085221,76085240,3.76e-05,-,4,579,Promoter,76085230,75985230.0,76348205.0,4,5,579,23,9,771,1.44,2.38,3.35,-4.34,1.592e-05,0.001038547302188951,-1.39,0.1648,0.5277943923668454,-1.38,0.1769,0.4257658735180906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
490876,chr12,133079979,133081124,133080897,133080916,8.08e-05,+,1,539,Promoter,133080906,132768560.0,133181391.0,2,7,539,23,9,771,0.55,9.56,3.54,-4.36,1.452e-05,0.000963654591728526,5.48,5.712999999999999e-08,2.3852234077263625e-06,-22.4,2.785e-20,5.296339129834254e-17,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,ZNF140,ZNF140,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,,,4.0,4.0,3.0,3.0,"CHFR,ZNF10,ZNF140,ZNF891","ZNF10,ZNF140,ZNF891",,0,,0
496025,chr13,36395319,36395898,36395473,36395492,2.94e-06,-,1,548,Distal,36395482,36275363.0,36495482.0,1,6,548,23,9,771,0.91,4.93,3.81,-4.67,3.58e-06,0.0003004481067901987,1.12,0.2621,0.6515955773591992,-4.76,4.578e-05,0.0015375294965362474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,CCDC169,,,0,,0
504836,chr13,87670967,87671557,87671352,87671371,2.37e-06,-,1,685,Promoter,87671361,86671361.0,87771361.0,4,9,685,23,9,771,2.36,11.1,11.5,-6.84,1.609e-11,6.5776856353919235e-09,-0.19,0.853,0.9646646137924236,-4.79,4.2e-05,0.0014417361256544505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,48.352941176470594,17,47.0,1
539181,chr15,45377889,45378598,45378067,45378086,5e-05,+,3,552,Promoter,45378076,45278076.0,45478076.0,4,7,552,23,9,771,1.2,8.49,3.97,-4.15,3.68e-05,0.002077764881489379,4.23,2.635e-05,0.0005925040550692447,-8.38,2.374e-09,7.266920613606047e-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
563718,chr16,22813154,22813489,22813337,22813356,1.49e-05,+,2,556,Promoter,22813346,22680839.0,22948983.0,2,7,556,23,9,771,3.82,11.77,9.39,-3.11,0.0019510000000000005,0.04865689679032025,0.84,0.3998,0.7687711629024239,-2.5,0.01792,0.108139371849826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,65.6875,16,76.33333333333333,3
574375,chr16,78705716,78706024,78705852,78705871,3.2e-07,+,1,554,Intron,78705861,78503680.0,78805861.0,4,5,554,23,9,771,1.68,10.55,7.77,-4.59,5.099e-06,0.0004024188319385533,1.3,0.1929,0.5701832261360904,-5.46,6.305e-06,0.00034660583286752375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
574894,chr16,80084616,80084918,80084786,80084805,1.45e-05,-,1,618,Distal,80084795,79984795.0,80924714.0,3,7,618,23,9,771,2.6,15.03,9.96,-5.02,6.352000000000001e-07,7.101170847677818e-05,2.17,0.03057,0.1890894223615878,-5.99,1.4280000000000001e-06,0.00011130849320652175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,CDYL2,,,0,,0
574987,chr16,80369569,80369915,80369772,80369791,2.51e-06,-,2,560,Intron,80369781,80084786.0,80924714.0,4,6,560,23,9,771,2.89,8.4,7.64,-3.76,0.0001859,0.007753010910522808,0.38,0.7071,0.9189849120826424,-2.82,0.008497,0.06573154005978064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,CDYL2,,,0,,0
612609,chr18,44678914,44679541,N,N,N,N,N,684,Promoter,44679227,44130536.0,45212928.0,2,7,684,23,9,771,0.66,12.72,8.56,-7.96,6.067e-15,5.002034422754492e-12,2.62,0.009022,0.07809541484452602,-12.17,3.928e-13,4.0663896421052636e-10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,SETBP1,SETBP1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,SETBP1,SETBP1,56.66666666666666,6,43.0,2
612688,chr18,44895467,44895798,44895631,44895650,9.76e-06,-,1,591,Intron,44895640,44130536.0,45212928.0,2,5,591,23,9,771,1.02,12.52,7.15,-6.19,9.997e-10,2.6488226240861867e-07,3.35,0.0008585000000000001,0.011874712111470537,-7.2,5.143e-08,8.492275242206235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,SETBP1,,,0,,0
614947,chr18,55781638,55781979,55781828,55781847,7.43e-06,-,1,611,Distal,55781837,55415455.0,56576269.0,4,6,611,23,9,771,1.57,7.8,9.25,-5.35,1.1710000000000001e-07,1.6805302459870754e-05,-0.63,0.5275,0.8453736128538141,-5.73,2.9410000000000007e-06,0.00019404539860072838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,TCF4,,,0,,0
616701,chr18,63318061,63318406,63318385,63318404,1.54e-05,+,2,540,Promoter,63318394,63131290.0,63418394.0,4,9,540,23,9,771,1.79,28.5,17.5,-4.77,2.2169999999999997e-06,0.00020153797609930013,2.09,0.03717,0.2161462485745901,-17.72,1.95e-17,3.356091375e-14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,BCL2,BCL2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,BCL2,BCL2,,0,,0
617898,chr18,72544330,72544630,72544471,72544490,3.42e-06,-,1,640,Promoter,72544480,72444480.0,72762729.0,3,5,640,23,9,771,1.6,8.69,14.49,-6.61,7.279e-11,2.5579758504338948e-08,-1.86,0.06318,0.30580925282467003,-4.68,5.719e-05,0.001814510761821366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,43.2,15,43.5,2
618956,chr18,77054906,77055253,77055121,77055140,2.26e-05,-,1,638,Intron,77055130,76955130.0,77155130.0,4,5,638,23,9,771,2.72,5.98,14.3,-6.47,1.767e-10,5.61872537182448e-08,-2.92,0.0036299999999999995,0.03850950441496001,-1.77,0.08684,0.28679862969537057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
619199,chr18,77899867,77900409,77900280,77900299,1.49e-07,+,2,686,Distal,77900289,77650969.0,78000289.0,3,7,686,23,9,771,2.8,6.14,14.73,-5.26,1.8550000000000001e-07,2.4946977827700722e-05,-2.39,0.01731,0.12638088056250793,-1.23,0.2277,0.4873079847424117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,46.16666666666666,6,50.0,3
