id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
59285,chr1,243946905,243947489,243947245,243947264,1.55e-07,-,1,613,Intron,243947254,242947254.0,244211334.0,4,4,613,20,4,771,1.69,2.42,4.98,-4.52,7.248999999999999e-06,0.00032546936809495864,-1.57,0.1168,0.9999551956664162,-1.25,0.2233,0.7548289314877467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,AKT3,
61858,chr2,3536754,3537075,N,N,N,N,N,590,Distal,3536914,3379919.0,3728638.0,3,3,590,20,4,771,1.97,3.67,8.61,-4.88,1.272e-06,7.001532645718397e-05,-1.63,0.1042,0.9999551956664162,-1.34,0.1938,0.7349978250450361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,"RNASEH1,RPS7",,0.0,0.0,0.0,0.0,,
63887,chr2,10270524,10270882,10270696,10270715,7.7e-05,+,1,626,Distal,10270705,10170705.0,10409312.0,3,3,626,20,4,771,2.08,4.53,8.75,-5.36,1.1220000000000001e-07,7.86735931961703e-06,-1.52,0.129,0.9999551956664162,-1.69,0.1048,0.6133362736013467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
73423,chr2,45014082,45014494,45014234,45014253,7.5e-06,-,1,596,Distal,45014243,44914243.0,45494888.0,2,4,596,20,4,771,1.06,9.19,10.28,-4.95,8.916e-07,5.092535438480046e-05,-0.26,0.794,0.9999551956664162,-9.0,7.914e-09,4.1258837191521564e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
78281,chr2,64608823,64610001,64609454,64609473,8.38e-06,+,4,546,Intron,64609463,64488156.0,64709463.0,1,4,546,20,4,771,0.38,5.93,4.92,-4.75,2.398e-06,0.00012292276559940432,0.47,0.6364,0.9999551956664162,-9.45,3.341e-09,1.8945974373970344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
86675,chr2,102251604,102251984,102251796,102251815,3.89e-06,+,2,602,Distal,102251805,102151805.0,102473125.0,4,4,602,20,4,771,3.16,8.37,10.17,-4.32,1.747e-05,0.0006980587747402638,-0.5,0.6184,0.9999551956664162,-2.07,0.04995,0.4321661520190024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
90549,chr2,119218803,119219130,119218950,119218969,6.75e-05,+,1,589,Distal,119218959,119118959.0,119407901.0,3,4,589,20,4,771,1.22,6.5,7.78,-4.98,7.787000000000002e-07,4.511315848691408e-05,-0.44,0.6626,0.9999551956664162,-8.07,5.1500000000000005e-08,2.1099263581201667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
96183,chr2,144520004,144520408,N,N,N,N,N,552,Promoter,144520206,143686744.0,145520206.0,4,2,552,20,4,771,1.96,3.86,7.39,-3.99,7.292e-05,0.002394821232706803,-1.16,0.2462,0.9999551956664162,-2.11,0.046830000000000004,0.41649932265357537,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ZEB2,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,ZEB2,
96760,chr2,148201424,148201788,148201555,148201574,2.54e-08,-,1,639,Intron,148201564,148020442.0,148301564.0,4,4,639,20,4,771,2.94,3.73,8.78,-4.34,1.596e-05,0.0006457435697913605,-1.69,0.09112,0.9999551956664162,-0.36,0.7255,0.9222936970026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
106226,chr2,190180136,190180821,190180299,190180318,1.38e-06,-,3,637,Intron,190180308,190080308.0,190280308.0,4,4,637,20,4,771,0.81,7.39,7.07,-5.74,1.381e-08,1.1669577132686878e-06,0.13,0.8964,0.9999551956664162,-13.71,2.959e-12,2.493343220318237e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,C2orf88,
119423,chr2,241610229,241610537,N,N,N,N,N,565,Intron,241610383,241392280.0,241710383.0,0,4,565,20,4,771,0.14,16.52,12.64,-5.73,1.4480000000000001e-08,1.2181903849443972e-06,0.79,0.4272,0.9999551956664162,-36.24,4.109e-21,4.076015505763689e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
122115,chr3,10192851,10193210,10193030,10193049,7.56e-06,-,1,563,Intron,10193039,9983115.0,10293039.0,4,2,563,20,4,771,4.42,6.88,8.14,-2.99,0.002852,0.04506620855234466,-0.46,0.6446,0.9999551956664162,-0.72,0.4785,0.8479913827056887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
133671,chr3,53046459,53047204,53046789,53046808,5e-05,+,2,609,Promoter,53046798,52851564.0,53146798.0,2,4,609,20,4,771,1.11,4.11,5.31,-4.92,1.065e-06,5.977310329365726e-05,-0.63,0.5295,0.9999551956664162,-6.16,3.37e-06,0.0006266898244192329,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
135557,chr3,61564593,61564872,61564710,61564729,2.3e-05,+,1,542,Intron,61564719,61464719.0,62201637.0,1,4,542,20,4,771,1.63,17.36,11.37,-4.04,5.947e-05,0.002009466605968391,1.11,0.2676,0.9999551956664162,-17.58,1.935e-14,1.7952966509433963e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,PTPRG,PTPRG
165754,chr3,186242467,186242901,186242734,186242753,1.73e-05,+,1,544,Intron,186242743,186142743.0,186342743.0,4,2,544,20,4,771,1.88,8.6,10.19,-5.93,4.6100000000000004e-09,4.252522698646657e-07,-0.51,0.6109,0.9999551956664162,-8.93,9.01e-09,4.639300890052356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
170975,chr4,4669198,4669495,4669350,4669369,1.85e-05,+,2,574,Intron,4669359,4430771.0,4769359.0,0,3,574,20,4,771,1.22,2.6,11.58,-4.76,2.2969999999999998e-06,0.00011833580880041909,-1.84,0.06561,0.9999551956664162,-2.91,0.008038,0.13381679971948152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
225114,chr5,102296185,102296537,102296342,102296361,2.35e-05,-,2,591,Promoter,102296351,102196351.0,102681592.0,0,3,591,20,4,771,0.68,10.1,13.06,-5.73,1.4580000000000002e-08,1.2252557153320315e-06,-0.61,0.5404,0.9999551956664162,-7.55,1.5380000000000001e-07,5.3828358007117434e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
233227,chr5,139635712,139635990,139635835,139635854,2.81e-05,+,1,622,Distal,139635844,139535844.0,139735844.0,3,2,622,20,4,771,3.42,10.86,16.17,-8.06,2.8739999999999998e-15,7.551698267175571e-13,-1.5,0.1337,0.9999551956664162,-3.97,0.0006481,0.022210814162684188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
233393,chr5,140145759,140146153,140145965,140145984,8.53e-06,+,2,572,Distal,140145974,140045974.0,140245974.0,2,4,572,20,4,771,0.91,17.82,11.13,-6.4,2.597e-10,3.03076811832514e-08,1.88,0.06092,0.9999551956664162,-17.23,2.9139999999999996e-14,2.6927276590604022e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
249290,chr6,16277240,16277667,16277467,16277486,2.78e-06,-,1,626,Intron,16277476,16177476.0,16377476.0,4,4,626,20,4,771,3.25,10.49,8.8,-4.13,3.998e-05,0.001429860845758221,0.57,0.5703,0.9999551956664162,-2.4,0.02506,0.2857715875434818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
249310,chr6,16339055,16339411,16339217,16339236,7.66e-07,+,1,580,Intron,16339226,16239226.0,16439226.0,4,4,580,20,4,771,3.33,6.56,7.57,-3.19,0.0014990000000000001,0.027821499811280063,-0.34,0.7307,0.9999551956664162,-1.12,0.2728,0.779946971219735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
251746,chr6,26188815,26189326,N,N,N,N,N,583,Promoter,26189070,26089070.0,26322195.0,3,4,583,20,4,771,0.7,9.46,4.83,-4.8,1.876e-06,9.895738288253776e-05,2.39,0.01705,0.7553712883711949,-5.3,2.528e-05,0.0026060924109014678,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,"HIST1H3G,HIST1H4F",
252342,chr6,28399354,28399956,N,N,N,N,N,582,Promoter,28399655,28299655.0,29399655.0,0,4,582,20,4,771,0.27,6.48,6.0,-6.21,8.592999999999998e-10,9.101031379999998e-08,0.23,0.8148,0.9999551956664162,-23.54,4.2970000000000005e-17,4.190055825779037e-14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,87.0,59.0,1.0,1.0,7.0,0.0,0.0,0.0,"DDX39B,IER3,MDC1,MRPS18B,NELFE,PFDN6,VARS",,12.0,11.0,0.0,0.0,"AIF1,C6orf48,CFB,GPSM3,HLA-DQA1,HLA-DRB5,HLA-E,HLA-H,HLA-L,PHF1,TAP1,ZBED9",
254750,chr6,37059244,37059611,37059396,37059415,2.66e-07,+,1,618,Distal,37059405,36959405.0,37172362.0,3,4,618,20,4,771,3.01,13.34,10.41,-4.76,2.278e-06,0.00011744486347637236,0.85,0.3963,0.9999551956664162,-3.35,0.002889,0.06444402115870651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
256246,chr6,42104148,42104676,42104300,42104319,1.09e-06,-,4,616,Intron,42104309,42004309.0,42204309.0,4,4,616,20,4,771,1.22,6.97,14.52,-4.85,1.4880000000000004e-06,8.049523432343236e-05,-1.23,0.2186,0.9999551956664162,-4.63,0.00012969999999999998,0.007593914041503657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
261971,chr6,73580210,73580648,73580400,73580419,7.59e-05,-,1,646,Distal,73580409,73480409.0,73680409.0,3,4,646,20,4,771,1.08,8.64,8.61,-6.14,1.336e-09,1.3654114370546314e-07,0.01,0.9902,0.9999551956664162,-8.33,3.005e-08,1.3269590410519565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,EEF1A1,,0.0,0.0,0.0,0.0,,
273701,chr6,134178439,134178768,134178588,134178607,6.2e-05,-,1,702,Intron,134178597,134078597.0,134278597.0,4,4,702,20,4,771,4.39,20.34,19.69,-8.98,1.976e-18,7.922747256843332e-16,0.17,0.8637,0.9999551956664162,-4.73,0.00010229999999999999,0.0065421538968880606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
279965,chr6,157235537,157236044,157235808,157235827,1.49e-05,-,1,539,Distal,157235817,157135817.0,157335817.0,0,4,539,20,4,771,0.39,12.28,7.32,-5.16,3.166e-07,2.004751852465048e-05,1.65,0.09935,0.9999551956664162,-44.33,5.187e-23,5.167700756874095e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
280265,chr6,158026251,158026686,N,N,N,N,N,577,Intron,158026468,157926468.0,158126468.0,1,3,577,20,4,771,0.46,2.5,10.42,-5.78,1.0979999999999998e-08,9.439248776223774e-07,-2.05,0.04035,0.9999551956664162,-5.73,9.225e-06,0.0012967427427521435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
309872,chr7,104944890,104945345,104945163,104945182,3.85e-05,+,1,552,Distal,104945172,104845172.0,105045172.0,4,4,552,20,4,771,1.56,7.18,5.45,-4.06,5.377e-05,0.0018437429561189425,0.81,0.4205,0.9999551956664162,-4.7,0.0001084,0.006794037108521486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
317573,chr7,134459053,134459498,N,N,N,N,N,610,Promoter,134459275,134359275.0,134559275.0,0,3,610,20,4,771,0.39,7.85,10.51,-7.06,3.5580000000000008e-12,5.721631352487738e-10,-0.83,0.408,0.9999551956664162,-12.67,1.383e-11,1.0918547098623854e-08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,AKR1B1,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,AKR1B1,
339416,chr8,66533458,66533974,N,N,N,N,N,556,Distal,66533716,66428938.0,66689102.0,4,4,556,20,4,771,2.51,2.66,4.46,-2.9,0.003855,0.056208700518902886,-1.22,0.2237,0.9999551956664162,-0.08,0.9357,0.9837057926219356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,RRS1,,2.0,1.0,0.0,0.0,"ADHFE1,C8orf46",
363438,chr8,144203332,144203713,144203542,144203561,7.13e-05,-,2,543,Intron,144203551,144103551.0,144303551.0,4,4,543,20,4,771,1.79,2.75,7.77,-3.26,0.001157,0.022846269877237268,-1.22,0.2214,0.9999551956664162,-1.3,0.2061,0.7437657491376869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
378828,chr9,93119898,93120314,93120016,93120035,2.89e-05,-,1,560,Distal,93120025,93020025.0,93302875.0,4,4,560,20,4,771,1.09,10.01,6.1,-4.53,6.669e-06,0.0003027453347181009,1.58,0.1143,0.9999551956664162,-5.57,1.334e-05,0.0016866194416896233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
381293,chr9,99824567,99824889,N,N,N,N,N,539,Intron,99824728,99724728.0,100011267.0,4,2,539,20,4,771,2.54,6.97,9.85,-5.28,1.653e-07,1.117742006679108e-05,-0.93,0.3529,0.9999551956664162,-7.36,2.287e-07,7.483066173954374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,NR4A3,
389675,chr9,128150491,128150963,128150756,128150775,4.49e-05,-,2,541,Promoter,128150765,128050765.0,128250765.0,4,3,541,20,4,771,1.48,4.75,5.47,-3.19,0.001503,0.02788145797741909,-0.26,0.7985,0.9999551956664162,-4.77,9.258e-05,0.0061502226015632535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
419401,chr10,103696351,103696898,103696448,103696467,8.1e-06,-,1,563,Intron,103696457,103596457.0,103796457.0,4,3,563,20,4,771,1.54,3.22,6.05,-5.27,1.7379999999999998e-07,1.1694747356074676e-05,-1.48,0.1387,0.9999551956664162,-2.66,0.014180000000000003,0.197083162803844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
424508,chr10,124719496,124719791,N,N,N,N,N,606,Intron,124719643,124540314.0,124819643.0,3,4,606,20,4,771,2.25,13.45,10.27,-5.26,1.896e-07,1.2644205986631795e-05,0.94,0.3499,0.9999551956664162,-6.48,1.6280000000000001e-06,0.0003580710581469649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
426731,chr10,132443668,132443957,132443805,132443824,7.86e-05,+,2,564,Promoter,132443814,132343814.0,132543814.0,3,3,564,20,4,771,1.93,7.97,9.1,-5.21,2.425e-07,1.5768776093322e-05,-0.37,0.7146,0.9999551956664162,-3.31,0.003199,0.06935891820987655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
431079,chr11,14904863,14905139,14904985,14905004,1.49e-07,-,1,567,Distal,14904994,14455200.0,15004994.0,1,4,567,20,4,771,3.14,19.76,19.01,-6.21,8.694999999999998e-10,9.20198332820907e-08,0.13,0.895,0.9999551956664162,-13.37,4.879e-12,4.041931517448857e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,PSMA1,,0.0,0.0,0.0,0.0,,
